datetime,Date,Hour,Station,demand,temp,rhum,prcp,wspd,pres,cldc,coco,day_of_week,is_weekend,is_public_holiday,is_major_city_event,is_working_day_proxy,is_day_before_public_holiday,is_day_after_public_holiday,demand_lag_1h,demand_lag_2h,demand_lag_3h,demand_lag_24h,demand_lag_168h,target_next_hour,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,day_of_week_num,month_num,hour_sin,hour_cos
2025-09-21 06:00:00,2025-09-21,6,Nallurahalli,23,25.2,69,0.0,15.1,1011.2,8,3.0,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,77.0,8.0,97.0,5.75,3.2857142857142856,221.24,6,9,1.0,6.123233995736766e-17
2025-09-21 07:00:00,2025-09-21,7,Nallurahalli,97,26.6,62,0.1,15.5,1009.7,8,7.0,Sunday,1,0,0,0,0,0,23.0,0.0,0.0,125.0,125.0,112.0,30.0,17.142857142857142,222.04,6,9,0.9659258262890683,-0.25881904510252063
2025-09-21 08:00:00,2025-09-21,8,Nallurahalli,112,26.9,62,0.2,13.7,1008.0,8,7.0,Sunday,1,0,0,0,0,0,97.0,23.0,0.0,224.0,137.0,137.0,58.0,33.142857142857146,221.52,6,9,0.8660254037844387,-0.4999999999999998
2025-09-21 09:00:00,2025-09-21,9,Nallurahalli,137,26.9,61,0.2,12.6,1007.1,8,7.0,Sunday,1,0,0,0,0,0,112.0,97.0,23.0,214.0,181.0,152.0,92.25,52.714285714285715,218.04,6,9,0.7071067811865476,-0.7071067811865475
2025-09-21 10:00:00,2025-09-21,10,Nallurahalli,152,26.9,61,0.2,11.9,1006.5,8,7.0,Sunday,1,0,0,0,0,0,137.0,112.0,97.0,294.0,205.0,237.0,124.5,74.42857142857143,215.56,6,9,0.49999999999999994,-0.8660254037844387
2025-09-21 11:00:00,2025-09-21,11,Nallurahalli,237,26.2,63,0.2,10.8,1006.4,7,7.0,Sunday,1,0,0,0,0,0,152.0,137.0,112.0,346.0,251.0,247.0,159.5,108.28571428571429,213.28,6,9,0.258819045102521,-0.9659258262890682
2025-09-21 12:00:00,2025-09-21,12,Nallurahalli,247,25.2,70,0.0,12.2,1007.0,8,3.0,Sunday,1,0,0,0,0,0,237.0,152.0,137.0,359.0,201.0,219.0,193.25,143.57142857142858,209.32,6,9,1.2246467991473532e-16,-1.0
2025-09-21 13:00:00,2025-09-21,13,Nallurahalli,219,21.9,85,0.2,15.8,1009.7,8,7.0,Sunday,1,0,0,0,0,0,247.0,237.0,152.0,593.0,214.0,289.0,213.75,171.57142857142858,203.72,6,9,-0.2588190451025208,-0.9659258262890683
2025-09-21 14:00:00,2025-09-21,14,Nallurahalli,289,21.6,89,0.1,9.7,1010.7,8,7.0,Sunday,1,0,0,0,0,0,219.0,247.0,237.0,481.0,304.0,243.0,248.0,199.0,191.56,6,9,-0.4999999999999997,-0.8660254037844388
2025-09-21 15:00:00,2025-09-21,15,Nallurahalli,243,21.4,92,0.0,9.4,1011.6,8,3.0,Sunday,1,0,0,0,0,0,289.0,219.0,247.0,444.0,225.0,201.0,249.5,217.71428571428572,182.04,6,9,-0.7071067811865471,-0.7071067811865479
2025-09-21 16:00:00,2025-09-21,16,Nallurahalli,201,21.2,92,0.0,11.5,1012.3,8,3.0,Sunday,1,0,0,0,0,0,243.0,289.0,219.0,467.0,309.0,210.0,238.0,226.85714285714286,172.32,6,9,-0.8660254037844385,-0.5000000000000004
2025-09-21 17:00:00,2025-09-21,17,Nallurahalli,210,20.6,94,0.8,11.9,1012.7,8,8.0,Sunday,1,0,0,0,0,0,201.0,243.0,289.0,516.0,222.0,224.0,235.75,235.14285714285714,162.04,6,9,-0.9659258262890683,-0.25881904510252063
2025-09-21 18:00:00,2025-09-21,18,Nallurahalli,224,20.2,95,0.1,11.2,1012.5,8,7.0,Sunday,1,0,0,0,0,0,210.0,201.0,243.0,536.0,266.0,167.0,219.5,233.28571428571428,150.36,6,9,-1.0,-1.8369701987210297e-16
2025-09-21 19:00:00,2025-09-21,19,Nallurahalli,167,19.9,96,0.0,13.0,1012.1,8,3.0,Sunday,1,0,0,0,0,0,224.0,210.0,201.0,343.0,151.0,116.0,200.5,221.85714285714286,135.6,6,9,-0.9659258262890684,0.2588190451025203
2025-09-21 20:00:00,2025-09-21,20,Nallurahalli,116,19.7,97,0.0,14.8,1011.3,8,3.0,Sunday,1,0,0,0,0,0,167.0,224.0,210.0,239.0,142.0,112.0,179.25,207.14285714285714,126.52,6,9,-0.8660254037844386,0.5000000000000001
2025-09-21 21:00:00,2025-09-21,21,Nallurahalli,112,19.6,97,0.0,15.1,1010.5,8,3.0,Sunday,1,0,0,0,0,0,116.0,167.0,224.0,151.0,109.0,52.0,154.75,181.85714285714286,121.44,6,9,-0.7071067811865477,0.7071067811865474
2025-09-21 22:00:00,2025-09-21,22,Nallurahalli,52,19.4,97,0.0,14.0,1010.3,8,3.0,Sunday,1,0,0,0,0,0,112.0,116.0,167.0,88.0,55.0,6.0,111.75,154.57142857142858,117.48,6,9,-0.5000000000000004,0.8660254037844384
2025-09-21 23:00:00,2025-09-21,23,Nallurahalli,6,19.5,98,0.0,14.4,1010.3,7,3.0,Sunday,1,0,0,0,0,0,52.0,112.0,116.0,11.0,8.0,0.0,71.5,126.71428571428571,114.2,6,9,-0.25881904510252157,0.9659258262890681
2025-09-22 00:00:00,2025-09-22,0,Nallurahalli,0,19.2,98,0.0,13.3,1011.2,8,3.0,Monday,0,0,0,1,0,0,6.0,52.0,112.0,0.0,1.0,0.0,42.5,96.71428571428571,113.76,0,9,0.0,1.0
2025-09-22 01:00:00,2025-09-22,1,Nallurahalli,0,19.2,98,0.0,13.3,1011.9,8,3.0,Monday,0,0,0,1,0,0,0.0,6.0,52.0,0.0,0.0,0.0,14.5,64.71428571428571,113.76,0,9,0.25881904510252074,0.9659258262890683
2025-09-22 02:00:00,2025-09-22,2,Nallurahalli,0,19.9,95,0.0,18.0,1012.5,8,3.0,Monday,0,0,0,1,0,0,0.0,0.0,6.0,0.0,0.0,0.0,1.5,40.857142857142854,113.76,0,9,0.49999999999999994,0.8660254037844387
2025-09-22 03:00:00,2025-09-22,3,Nallurahalli,0,21.5,83,0.0,18.0,1012.8,8,3.0,Monday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.285714285714285,113.76,0,9,0.7071067811865476,0.7071067811865476
2025-09-22 04:00:00,2025-09-22,4,Nallurahalli,4,23.1,76,0.0,18.4,1012.6,8,3.0,Monday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,8.857142857142858,113.92,0,9,0.8660254037844386,0.5000000000000001
2025-09-22 05:00:00,2025-09-22,5,Nallurahalli,18,24.6,71,0.0,17.3,1012.2,8,3.0,Monday,0,0,0,1,0,0,4.0,0.0,0.0,0.0,15.0,63.0,5.5,4.0,114.64,0,9,0.9659258262890683,0.25881904510252074
2025-09-22 06:00:00,2025-09-22,6,Nallurahalli,63,25.2,68,0.0,16.2,1012.0,8,3.0,Monday,0,0,0,1,0,0,18.0,4.0,0.0,23.0,67.0,187.0,21.25,12.142857142857142,117.16,0,9,1.0,6.123233995736766e-17
2025-09-22 07:00:00,2025-09-22,7,Nallurahalli,187,26.0,66,0.0,15.1,1010.5,8,3.0,Monday,0,0,0,1,0,0,63.0,18.0,4.0,97.0,187.0,324.0,68.0,38.857142857142854,123.72,0,9,0.9659258262890683,-0.25881904510252063
2025-09-22 08:00:00,2025-09-22,8,Nallurahalli,324,26.7,65,0.0,15.8,1009.1,8,3.0,Monday,0,0,0,1,0,0,187.0,63.0,18.0,112.0,323.0,381.0,148.0,85.14285714285714,132.8,0,9,0.8660254037844387,-0.4999999999999998
2025-09-22 09:00:00,2025-09-22,9,Nallurahalli,381,27.1,59,0.0,15.5,1007.9,8,3.0,Monday,0,0,0,1,0,0,324.0,187.0,63.0,137.0,380.0,316.0,238.75,139.57142857142858,143.56,0,9,0.7071067811865476,-0.7071067811865475
2025-09-22 10:00:00,2025-09-22,10,Nallurahalli,316,26.6,61,0.0,15.5,1007.6,8,3.0,Monday,0,0,0,1,0,0,381.0,324.0,187.0,152.0,319.0,217.0,302.0,184.71428571428572,150.72,0,9,0.49999999999999994,-0.8660254037844387
2025-09-22 11:00:00,2025-09-22,11,Nallurahalli,217,26.1,66,0.1,14.4,1007.7,8,7.0,Monday,0,0,0,1,0,0,316.0,381.0,324.0,237.0,241.0,306.0,309.5,215.14285714285714,153.32,0,9,0.258819045102521,-0.9659258262890682
2025-09-22 12:00:00,2025-09-22,12,Nallurahalli,306,22.6,82,0.7,17.3,1009.8,8,8.0,Monday,0,0,0,1,0,0,217.0,316.0,381.0,247.0,284.0,306.0,305.0,256.2857142857143,156.08,0,9,1.2246467991473532e-16,-1.0
2025-09-22 13:00:00,2025-09-22,13,Nallurahalli,306,22.0,87,0.2,13.0,1010.6,8,7.0,Monday,0,0,0,1,0,0,306.0,217.0,316.0,219.0,285.0,318.0,286.25,291.0,158.44,0,9,-0.2588190451025208,-0.9659258262890683
2025-09-22 14:00:00,2025-09-22,14,Nallurahalli,318,22.3,85,0.3,14.0,1011.6,8,8.0,Monday,0,0,0,1,0,0,306.0,306.0,217.0,289.0,336.0,695.0,286.75,309.7142857142857,162.4,0,9,-0.4999999999999997,-0.8660254037844388
2025-09-22 15:00:00,2025-09-22,15,Nallurahalli,695,21.6,87,0.0,13.7,1012.9,8,3.0,Monday,0,0,0,1,0,0,318.0,306.0,306.0,243.0,543.0,1154.0,406.25,362.7142857142857,178.64,0,9,-0.7071067811865471,-0.7071067811865479
2025-09-22 16:00:00,2025-09-22,16,Nallurahalli,1154,21.0,90,0.0,12.2,1013.8,8,3.0,Monday,0,0,0,1,0,0,695.0,318.0,306.0,201.0,1168.0,1391.0,618.25,473.14285714285717,215.08,0,9,-0.8660254037844385,-0.5000000000000004
2025-09-22 17:00:00,2025-09-22,17,Nallurahalli,1391,20.5,93,0.0,11.9,1013.9,8,3.0,Monday,0,0,0,1,0,0,1154.0,695.0,318.0,210.0,1353.0,1549.0,889.5,626.7142857142857,262.68,0,9,-0.9659258262890683,-0.25881904510252063
2025-09-22 18:00:00,2025-09-22,18,Nallurahalli,1549,20.4,94,0.0,11.5,1013.5,8,3.0,Monday,0,0,0,1,0,0,1391.0,1154.0,695.0,224.0,1636.0,1135.0,1197.25,817.0,316.24,0,9,-1.0,-1.8369701987210297e-16
2025-09-22 19:00:00,2025-09-22,19,Nallurahalli,1135,20.2,93,0.0,14.8,1013.0,8,3.0,Monday,0,0,0,1,0,0,1549.0,1391.0,1154.0,167.0,1152.0,585.0,1307.25,935.4285714285714,352.68,0,9,-0.9659258262890684,0.2588190451025203
2025-09-22 20:00:00,2025-09-22,20,Nallurahalli,585,20.0,94,0.0,14.8,1012.3,8,3.0,Monday,0,0,0,1,0,0,1135.0,1549.0,1391.0,116.0,636.0,359.0,1165.0,975.2857142857143,369.4,0,9,-0.8660254037844386,0.5000000000000001
2025-09-22 21:00:00,2025-09-22,21,Nallurahalli,359,19.8,95,0.0,15.1,1011.8,8,3.0,Monday,0,0,0,1,0,0,585.0,1135.0,1549.0,112.0,330.0,89.0,907.0,981.1428571428571,379.12,0,9,-0.7071067811865477,0.7071067811865474
2025-09-22 22:00:00,2025-09-22,22,Nallurahalli,89,19.8,95,0.0,15.1,1011.5,8,3.0,Monday,0,0,0,1,0,0,359.0,585.0,1135.0,52.0,127.0,14.0,542.0,894.5714285714286,378.2,0,9,-0.5000000000000004,0.8660254037844384
2025-09-22 23:00:00,2025-09-22,23,Nallurahalli,14,19.8,96,0.0,15.1,1011.5,8,3.0,Monday,0,0,0,1,0,0,89.0,359.0,585.0,6.0,26.0,0.0,261.75,731.7142857142857,376.68,0,9,-0.25881904510252157,0.9659258262890681
2025-09-23 00:00:00,2025-09-23,0,Nallurahalli,0,19.8,95,0.0,14.8,1011.6,8,3.0,Tuesday,0,0,0,1,0,0,14.0,89.0,359.0,0.0,0.0,0.0,115.5,533.0,376.44,1,9,0.0,1.0
2025-09-23 01:00:00,2025-09-23,1,Nallurahalli,0,19.9,95,0.0,14.4,1012.7,8,3.0,Tuesday,0,0,0,1,0,0,0.0,14.0,89.0,0.0,0.0,0.0,25.75,311.7142857142857,376.44,1,9,0.25881904510252074,0.9659258262890683
2025-09-23 02:00:00,2025-09-23,2,Nallurahalli,0,20.3,93,0.0,18.4,1013.3,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,14.0,0.0,0.0,0.0,3.5,149.57142857142858,376.44,1,9,0.49999999999999994,0.8660254037844387
2025-09-23 03:00:00,2025-09-23,3,Nallurahalli,0,21.7,84,0.0,20.2,1013.8,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,376.44,1,9,0.7071067811865476,0.7071067811865476
2025-09-23 04:00:00,2025-09-23,4,Nallurahalli,0,22.6,79,0.0,20.5,1013.9,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,14.714285714285714,376.44,1,9,0.8660254037844386,0.5000000000000001
2025-09-23 05:00:00,2025-09-23,5,Nallurahalli,26,23.4,75,0.0,20.2,1013.6,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,18.0,12.0,62.0,6.5,5.714285714285714,377.32,1,9,0.9659258262890683,0.25881904510252074
2025-09-23 06:00:00,2025-09-23,6,Nallurahalli,62,23.6,77,0.4,20.9,1013.1,8,8.0,Tuesday,0,0,0,1,0,0,26.0,0.0,0.0,63.0,71.0,168.0,22.0,12.571428571428571,379.08,1,9,1.0,6.123233995736766e-17
2025-09-23 07:00:00,2025-09-23,7,Nallurahalli,168,24.0,76,0.3,20.2,1011.8,8,8.0,Tuesday,0,0,0,1,0,0,62.0,26.0,0.0,187.0,187.0,363.0,64.0,36.57142857142857,383.28,1,9,0.9659258262890683,-0.25881904510252063
2025-09-23 08:00:00,2025-09-23,8,Nallurahalli,363,24.3,73,0.2,19.8,1010.3,8,7.0,Tuesday,0,0,0,1,0,0,168.0,62.0,26.0,324.0,355.0,367.0,154.75,88.42857142857143,390.32,1,9,0.8660254037844387,-0.4999999999999998
2025-09-23 09:00:00,2025-09-23,9,Nallurahalli,367,22.9,81,1.0,20.2,1009.8,8,9.0,Tuesday,0,0,0,1,0,0,363.0,168.0,62.0,381.0,412.0,322.0,240.0,140.85714285714286,392.04,1,9,0.7071067811865476,-0.7071067811865475
2025-09-23 10:00:00,2025-09-23,10,Nallurahalli,322,24.4,72,0.3,22.3,1008.9,8,8.0,Tuesday,0,0,0,1,0,0,367.0,363.0,168.0,316.0,317.0,234.0,305.0,186.85714285714286,389.68,1,9,0.49999999999999994,-0.8660254037844387
2025-09-23 11:00:00,2025-09-23,11,Nallurahalli,234,23.8,73,0.2,19.4,1009.1,8,7.0,Tuesday,0,0,0,1,0,0,322.0,367.0,363.0,217.0,234.0,228.0,321.5,220.28571428571428,386.4,1,9,0.258819045102521,-0.9659258262890682
2025-09-23 12:00:00,2025-09-23,12,Nallurahalli,228,22.3,84,0.3,16.2,1010.0,8,8.0,Tuesday,0,0,0,1,0,0,234.0,322.0,367.0,306.0,222.0,318.0,287.75,249.14285714285714,386.84,1,9,1.2246467991473532e-16,-1.0
2025-09-23 13:00:00,2025-09-23,13,Nallurahalli,318,21.8,87,0.0,14.8,1010.5,8,3.0,Tuesday,0,0,0,1,0,0,228.0,234.0,322.0,306.0,342.0,382.0,275.5,285.7142857142857,387.32,1,9,-0.2588190451025208,-0.9659258262890683
2025-09-23 14:00:00,2025-09-23,14,Nallurahalli,382,21.6,89,0.0,15.8,1011.3,8,3.0,Tuesday,0,0,0,1,0,0,318.0,228.0,234.0,318.0,413.0,746.0,290.5,316.2857142857143,390.36,1,9,-0.4999999999999997,-0.8660254037844388
2025-09-23 15:00:00,2025-09-23,15,Nallurahalli,746,21.4,87,0.0,14.4,1012.5,8,3.0,Tuesday,0,0,0,1,0,0,382.0,318.0,228.0,695.0,714.0,1271.0,418.5,371.0,407.48,1,9,-0.7071067811865471,-0.7071067811865479
2025-09-23 16:00:00,2025-09-23,16,Nallurahalli,1271,21.3,89,0.0,14.0,1013.1,8,3.0,Tuesday,0,0,0,1,0,0,746.0,382.0,318.0,1154.0,1424.0,1597.0,679.25,500.14285714285717,430.52,1,9,-0.8660254037844385,-0.5000000000000004
2025-09-23 17:00:00,2025-09-23,17,Nallurahalli,1597,20.8,90,0.0,15.5,1013.2,8,3.0,Tuesday,0,0,0,1,0,0,1271.0,746.0,382.0,1391.0,1576.0,1807.0,999.0,682.2857142857143,448.24,1,9,-0.9659258262890683,-0.25881904510252063
2025-09-23 18:00:00,2025-09-23,18,Nallurahalli,1807,20.3,93,0.0,15.8,1012.9,8,3.0,Tuesday,0,0,0,1,0,0,1597.0,1271.0,746.0,1549.0,1848.0,1188.0,1355.25,907.0,464.88,1,9,-1.0,-1.8369701987210297e-16
2025-09-23 19:00:00,2025-09-23,19,Nallurahalli,1188,20.1,94,0.0,15.8,1012.3,8,3.0,Tuesday,0,0,0,1,0,0,1807.0,1597.0,1271.0,1135.0,1362.0,726.0,1465.75,1044.142857142857,450.44,1,9,-0.9659258262890684,0.2588190451025203
2025-09-23 20:00:00,2025-09-23,20,Nallurahalli,726,19.9,95,0.0,16.6,1011.3,8,3.0,Tuesday,0,0,0,1,0,0,1188.0,1807.0,1597.0,585.0,728.0,426.0,1329.5,1102.4285714285713,434.08,1,9,-0.8660254037844386,0.5000000000000001
2025-09-23 21:00:00,2025-09-23,21,Nallurahalli,426,19.6,96,0.0,16.9,1010.9,8,3.0,Tuesday,0,0,0,1,0,0,726.0,1188.0,1807.0,359.0,457.0,113.0,1036.75,1108.7142857142858,427.72,1,9,-0.7071067811865477,0.7071067811865474
2025-09-23 22:00:00,2025-09-23,22,Nallurahalli,113,19.4,96,0.0,15.5,1010.7,8,3.0,Tuesday,0,0,0,1,0,0,426.0,726.0,1188.0,89.0,147.0,9.0,613.25,1018.2857142857143,417.88,1,9,-0.5000000000000004,0.8660254037844384
2025-09-23 23:00:00,2025-09-23,23,Nallurahalli,9,19.2,96,0.0,14.0,1010.8,8,3.0,Tuesday,0,0,0,1,0,0,113.0,426.0,726.0,14.0,13.0,0.0,318.5,838.0,414.68,1,9,-0.25881904510252157,0.9659258262890681
2025-09-24 00:00:00,2025-09-24,0,Nallurahalli,0,18.9,97,0.0,14.4,1011.3,8,3.0,Wednesday,0,0,0,1,0,0,9.0,113.0,426.0,0.0,1.0,0.0,137.0,609.8571428571429,414.12,2,9,0.0,1.0
2025-09-24 01:00:00,2025-09-24,1,Nallurahalli,0,19.4,97,0.0,15.5,1011.4,8,3.0,Wednesday,0,0,0,1,0,0,0.0,9.0,113.0,0.0,0.0,0.0,30.5,351.7142857142857,414.12,2,9,0.25881904510252074,0.9659258262890683
2025-09-24 02:00:00,2025-09-24,2,Nallurahalli,0,19.9,93,0.0,16.6,1012.4,8,3.0,Wednesday,0,0,0,1,0,0,0.0,0.0,9.0,0.0,0.0,0.0,2.25,182.0,414.12,2,9,0.49999999999999994,0.8660254037844387
2025-09-24 03:00:00,2025-09-24,3,Nallurahalli,0,21.4,82,0.0,19.4,1013.2,8,3.0,Wednesday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.28571428571429,414.12,2,9,0.7071067811865476,0.7071067811865476
2025-09-24 04:00:00,2025-09-24,4,Nallurahalli,0,22.7,74,0.0,18.4,1013.3,8,3.0,Wednesday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,17.428571428571427,414.12,2,9,0.8660254037844386,0.5000000000000001
2025-09-24 05:00:00,2025-09-24,5,Nallurahalli,25,24.5,64,0.0,22.7,1012.7,8,3.0,Wednesday,0,0,0,1,0,0,0.0,0.0,0.0,26.0,21.0,71.0,6.25,4.857142857142857,415.12,2,9,0.9659258262890683,0.25881904510252074
2025-09-24 06:00:00,2025-09-24,6,Nallurahalli,71,25.5,59,0.0,23.8,1011.7,8,3.0,Wednesday,0,0,0,1,0,0,25.0,0.0,0.0,62.0,71.0,201.0,24.0,13.714285714285714,416.92,2,9,1.0,6.123233995736766e-17
2025-09-24 07:00:00,2025-09-24,7,Nallurahalli,201,26.1,56,0.1,22.3,1010.3,6,7.0,Wednesday,0,0,0,1,0,0,71.0,25.0,0.0,168.0,206.0,331.0,74.25,42.42857142857143,422.48,2,9,0.9659258262890683,-0.25881904510252063
2025-09-24 08:00:00,2025-09-24,8,Nallurahalli,331,26.8,53,0.2,22.3,1008.8,3,17.0,Wednesday,0,0,0,1,0,0,201.0,71.0,25.0,363.0,352.0,405.0,157.0,89.71428571428571,429.0,2,9,0.8660254037844387,-0.4999999999999998
2025-09-24 09:00:00,2025-09-24,9,Nallurahalli,405,27.0,52,0.2,23.8,1007.4,3,17.0,Wednesday,0,0,0,1,0,0,331.0,201.0,71.0,367.0,404.0,338.0,252.0,147.57142857142858,430.68,2,9,0.7071067811865476,-0.7071067811865475
2025-09-24 10:00:00,2025-09-24,10,Nallurahalli,338,26.4,55,0.3,23.4,1006.8,4,17.0,Wednesday,0,0,0,1,0,0,405.0,331.0,201.0,322.0,354.0,230.0,318.75,195.85714285714286,429.52,2,9,0.49999999999999994,-0.8660254037844387
2025-09-24 11:00:00,2025-09-24,11,Nallurahalli,230,23.0,82,0.0,16.9,1007.7,4,3.0,Wednesday,0,0,0,1,0,0,338.0,405.0,331.0,234.0,243.0,338.0,326.0,228.71428571428572,425.84,2,9,0.258819045102521,-0.9659258262890682
2025-09-24 12:00:00,2025-09-24,12,Nallurahalli,338,23.0,84,0.0,15.1,1007.8,8,3.0,Wednesday,0,0,0,1,0,0,230.0,338.0,405.0,228.0,256.0,305.0,327.75,273.42857142857144,430.0,2,9,1.2246467991473532e-16,-1.0
2025-09-24 13:00:00,2025-09-24,13,Nallurahalli,305,19.8,96,5.2,18.4,1009.6,8,9.0,Wednesday,0,0,0,1,0,0,338.0,230.0,338.0,318.0,321.0,388.0,302.75,306.85714285714283,433.08,2,9,-0.2588190451025208,-0.9659258262890683
2025-09-24 14:00:00,2025-09-24,14,Nallurahalli,388,20.3,93,0.7,15.5,1010.5,8,8.0,Wednesday,0,0,0,1,0,0,305.0,338.0,230.0,382.0,476.0,671.0,315.25,333.57142857142856,435.88,2,9,-0.4999999999999997,-0.8660254037844388
2025-09-24 15:00:00,2025-09-24,15,Nallurahalli,671,20.4,92,0.3,15.5,1010.9,8,8.0,Wednesday,0,0,0,1,0,0,388.0,305.0,338.0,746.0,791.0,1348.0,425.5,382.14285714285717,447.44,2,9,-0.7071067811865471,-0.7071067811865479
2025-09-24 16:00:00,2025-09-24,16,Nallurahalli,1348,21.4,80,0.0,16.6,1011.1,4,3.0,Wednesday,0,0,0,1,0,0,671.0,388.0,305.0,1271.0,1668.0,1565.0,678.0,516.8571428571429,471.52,2,9,-0.8660254037844385,-0.5000000000000004
2025-09-24 17:00:00,2025-09-24,17,Nallurahalli,1565,20.5,86,0.0,14.4,1011.2,2,3.0,Wednesday,0,0,0,1,0,0,1348.0,671.0,388.0,1597.0,1739.0,1825.0,993.0,692.1428571428571,483.28,2,9,-0.9659258262890683,-0.25881904510252063
2025-09-24 18:00:00,2025-09-24,18,Nallurahalli,1825,19.9,91,0.0,11.9,1011.2,3,2.0,Wednesday,0,0,0,1,0,0,1565.0,1348.0,671.0,1807.0,2006.0,1204.0,1352.25,920.0,492.4,2,9,-1.0,-1.8369701987210297e-16
2025-09-24 19:00:00,2025-09-24,19,Nallurahalli,1204,19.5,94,0.0,14.8,1010.8,4,3.0,Wednesday,0,0,0,1,0,0,1825.0,1565.0,1348.0,1188.0,1380.0,766.0,1485.5,1043.7142857142858,468.28,2,9,-0.9659258262890684,0.2588190451025203
2025-09-24 20:00:00,2025-09-24,20,Nallurahalli,766,19.4,94,0.0,15.8,1009.9,3,3.0,Wednesday,0,0,0,1,0,0,1204.0,1825.0,1565.0,726.0,756.0,500.0,1340.0,1109.5714285714287,451.4,2,9,-0.8660254037844386,0.5000000000000001
2025-09-24 21:00:00,2025-09-24,21,Nallurahalli,500,19.2,96,0.0,14.4,1009.2,7,3.0,Wednesday,0,0,0,1,0,0,766.0,1204.0,1825.0,426.0,533.0,167.0,1073.75,1125.5714285714287,442.36,2,9,-0.7071067811865477,0.7071067811865474
2025-09-24 22:00:00,2025-09-24,22,Nallurahalli,167,19.0,97,0.0,14.8,1009.3,8,3.0,Wednesday,0,0,0,1,0,0,500.0,766.0,1204.0,113.0,164.0,12.0,659.25,1053.5714285714287,432.0,2,9,-0.5000000000000004,0.8660254037844384
2025-09-24 23:00:00,2025-09-24,23,Nallurahalli,12,18.9,98,0.0,13.7,1009.3,8,3.0,Wednesday,0,0,0,1,0,0,167.0,500.0,766.0,9.0,15.0,0.0,361.25,862.7142857142857,427.96,2,9,-0.25881904510252157,0.9659258262890681
2025-09-25 00:00:00,2025-09-25,0,Nallurahalli,0,19.0,97,0.0,14.4,1009.7,8,3.0,Thursday,0,0,0,1,0,0,12.0,167.0,500.0,0.0,0.0,0.0,169.75,639.1428571428571,427.6,3,9,0.0,1.0
2025-09-25 01:00:00,2025-09-25,1,Nallurahalli,0,19.2,96,0.0,15.8,1010.3,8,3.0,Thursday,0,0,0,1,0,0,0.0,12.0,167.0,0.0,0.0,0.0,44.75,378.42857142857144,427.6,3,9,0.25881904510252074,0.9659258262890683
2025-09-25 02:00:00,2025-09-25,2,Nallurahalli,0,20.3,90,0.0,19.8,1010.5,5,3.0,Thursday,0,0,0,1,0,0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,206.42857142857142,427.6,3,9,0.49999999999999994,0.8660254037844387
2025-09-25 03:00:00,2025-09-25,3,Nallurahalli,0,22.0,81,0.0,21.6,1010.8,8,3.0,Thursday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,427.6,3,9,0.7071067811865476,0.7071067811865476
2025-09-25 04:00:00,2025-09-25,4,Nallurahalli,0,23.6,74,0.0,20.5,1011.1,8,3.0,Thursday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,25.571428571428573,427.6,3,9,0.8660254037844386,0.5000000000000001
2025-09-25 05:00:00,2025-09-25,5,Nallurahalli,33,24.3,71,0.0,19.4,1011.0,7,3.0,Thursday,0,0,0,1,0,0,0.0,0.0,0.0,25.0,11.0,65.0,8.25,6.428571428571429,428.92,3,9,0.9659258262890683,0.25881904510252074
2025-09-25 06:00:00,2025-09-25,6,Nallurahalli,65,25.9,65,0.2,19.8,1010.1,7,7.0,Thursday,0,0,0,1,0,0,33.0,0.0,0.0,71.0,72.0,174.0,24.5,14.0,430.52,3,9,1.0,6.123233995736766e-17
2025-09-25 07:00:00,2025-09-25,7,Nallurahalli,174,26.5,66,0.7,21.2,1008.7,8,17.0,Thursday,0,0,0,1,0,0,65.0,33.0,0.0,201.0,214.0,334.0,68.0,38.857142857142854,434.64,3,9,0.9659258262890683,-0.25881904510252063
2025-09-25 08:00:00,2025-09-25,8,Nallurahalli,334,26.9,62,0.0,20.9,1007.3,8,3.0,Thursday,0,0,0,1,0,0,174.0,65.0,33.0,331.0,362.0,422.0,151.5,86.57142857142857,439.96,3,9,0.8660254037844387,-0.4999999999999998
2025-09-25 09:00:00,2025-09-25,9,Nallurahalli,422,24.9,73,0.5,18.0,1006.8,5,8.0,Thursday,0,0,0,1,0,0,334.0,174.0,65.0,405.0,367.0,306.0,248.75,146.85714285714286,443.6,3,9,0.7071067811865476,-0.7071067811865475
